datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,oh4,rsl.1,vcu.1,mtz,god,gzl,frk,bac,hol
2012-07-30,SCHISM,slr_base,6,22801.08,18288.31,3656.36,10690.86,-2099.33,17865.91,1.00,1.00,4.89,6.66,82.40,363.70,2463.03,354.53,282.26,150.37,560.96,316.43,570.81,14575.36,7462.37,4335.28,682.74,112.28,2227.10,702.03,167.12,171.47,354.32,564.94,108.58,6543.83,502.35,4938.96,3840.92,7135.81,377.36,87.71,380.56,2233.49,4332.88,263.30,316.43,150.37,8675.56,10703.53,12100.88,293.67,292.16,339.56
2012-07-31,SCHISM,slr_base,6,22740.38,18226.94,4022.02,10780.82,-1952.74,17934.32,1.00,0.99,5.14,6.70,82.60,445.10,2397.84,359.44,270.63,150.37,541.04,316.43,562.64,14810.53,7596.52,4564.73,770.06,114.68,2292.89,706.59,168.64,171.03,400.14,546.28,108.58,6663.61,506.14,4762.86,3579.33,7255.43,388.01,87.71,401.84,2297.14,4562.34,262.01,316.43,150.37,8823.28,10926.33,12045.08,296.89,290.87,341.92
2012-08-01,SCHISM,slr_base,6,22874.96,18339.18,4171.00,11024.89,-1937.70,17958.78,1.00,0.00,5.04,6.71,82.80,474.40,2412.10,350.68,265.24,152.11,570.60,316.43,548.80,14949.50,7642.90,4664.52,824.63,118.16,2350.84,709.49,171.47,171.03,452.96,560.54,108.58,6786.42,511.61,4784.85,3710.86,7399.28,396.10,87.71,420.32,2355.85,4663.05,263.30,316.43,152.11,9217.82,11342.93,12034.26,299.25,293.67,344.48
2012-08-02,SCHISM,slr_base,6,23244.12,18706.67,4131.85,11613.41,-1966.93,17729.48,1.00,0.00,4.64,6.81,83.40,748.90,2715.83,354.74,266.32,155.81,585.66,316.43,577.50,14953.47,7648.54,4654.05,794.38,113.37,2351.22,701.62,169.51,170.38,499.61,580.64,107.93,6878.62,515.40,4927.80,4070.21,7625.97,389.72,87.71,400.36,2356.43,4651.85,265.46,316.43,155.81,9504.20,11538.55,12045.42,298.18,300.54,345.13
2012-08-03,SCHISM,slr_base,6,23723.92,19191.29,4002.86,12826.93,-1682.54,16582.39,1.00,0.00,4.02,6.96,83.20,799.80,2482.34,368.83,292.16,171.68,597.58,316.43,590.68,15474.05,8012.17,5047.81,820.31,113.59,2507.01,725.85,174.94,171.68,525.28,590.26,107.28,6938.55,526.34,4994.13,4104.34,7869.50,397.38,87.71,394.83,2510.47,5045.80,273.65,316.43,171.68,9749.10,11747.07,12063.01,308.70,302.26,346.62
2012-08-04,SCHISM,slr_base,6,24302.13,19678.05,3794.43,13683.31,-1094.51,15507.75,1.00,0.00,3.31,6.94,82.20,653.20,1747.71,375.66,279.04,175.60,616.16,316.43,600.71,15467.12,7949.82,4880.43,705.35,112.06,2437.58,698.09,175.60,172.55,536.63,595.07,106.84,6994.70,531.17,4957.96,4365.38,7935.77,384.82,100.97,355.17,2440.85,4878.60,275.59,316.43,175.60,9756.35,11893.97,11975.72,318.79,300.97,344.70
2012-08-05,SCHISM,slr_base,6,24794.92,20233.52,3554.09,13710.21,-1310.41,15949.20,1.00,0.00,2.58,6.81,80.80,479.10,1789.51,386.10,269.56,176.25,620.12,316.43,617.83,14311.05,7137.40,4149.02,465.64,108.58,2161.37,627.63,166.47,169.29,549.64,619.91,105.54,7068.39,529.91,4879.88,4528.85,7753.01,337.64,108.58,282.91,2163.89,4147.53,276.45,316.43,176.25,9602.37,11533.62,11695.70,315.79,295.82,345.55
2012-08-06,SCHISM,slr_base,6,25594.24,20948.66,3273.14,13668.60,-1734.01,16932.80,1.00,0.00,2.04,6.72,79.40,462.60,2196.61,393.55,254.03,175.81,594.65,316.43,619.29,13405.54,6434.25,3587.38,329.72,108.58,1888.28,586.50,157.11,156.46,559.91,615.11,108.58,7158.86,528.02,4824.24,4189.58,7628.62,297.54,97.93,227.22,1891.02,3587.19,269.56,316.43,175.81,9362.49,11271.98,11250.37,310.64,295.82,347.69
2012-08-07,SCHISM,slr_base,6,26365.80,21664.39,3002.16,13723.73,-1639.76,17283.98,1.00,0.00,1.63,6.70,77.80,342.70,1982.46,377.58,247.55,179.29,574.57,316.43,598.41,12959.44,5934.90,3080.94,217.69,108.58,1742.23,560.33,152.98,152.33,566.20,593.19,108.58,7190.41,529.70,4810.50,3787.41,7548.71,270.85,87.71,187.54,1744.99,3080.75,275.81,316.43,179.29,9190.42,10876.31,10825.75,305.91,295.82,352.39
2012-08-08,SCHISM,slr_base,6,26673.26,22081.80,2725.75,13399.25,-1716.96,17716.71,1.00,0.00,1.37,6.67,77.60,283.30,2000.26,362.86,247.76,192.76,587.55,316.43,579.60,12557.15,5473.77,2574.59,166.47,108.58,1595.01,539.99,147.32,150.37,574.37,575.83,108.58,7194.84,528.86,4762.12,3488.75,7474.20,256.18,87.71,182.98,1596.79,2573.25,275.81,316.43,192.76,8953.75,10544.71,10619.53,299.68,291.95,352.82
2012-08-09,SCHISM,slr_base,6,25294.09,22353.57,2389.51,13297.91,-1811.70,16197.39,1.00,0.00,1.32,6.76,78.40,316.80,2128.50,345.34,246.68,192.76,609.48,316.43,583.78,12955.92,5512.92,2404.26,158.42,108.58,1565.90,548.80,149.93,150.37,577.92,572.69,108.58,7232.40,531.17,4779.17,3187.63,7490.27,232.63,87.71,174.94,1568.08,2403.29,275.59,316.43,192.76,8840.69,10297.48,10463.16,301.83,288.51,356.67
2012-08-10,SCHISM,slr_base,6,25864.54,21633.08,2093.83,12773.66,-1614.91,16799.62,1.00,0.00,1.48,6.92,78.80,386.60,2001.51,333.14,247.98,197.10,591.94,316.43,603.63,13917.41,5949.12,2642.24,170.38,107.50,1590.66,582.94,158.20,152.54,577.09,584.62,101.84,7265.70,541.25,4819.84,2866.18,7547.12,229.82,88.37,176.03,1592.04,2640.90,274.94,316.43,197.10,8931.67,10297.48,10387.73,311.28,284.20,362.22
2012-08-11,SCHISM,slr_base,6,24670.29,20912.63,1868.41,11901.90,-1574.40,16211.19,1.00,0.00,1.80,7.02,79.00,527.80,2102.20,344.91,273.22,192.10,591.31,316.43,600.71,14191.94,6250.83,2726.01,193.19,90.97,1604.11,603.43,161.90,153.85,575.62,586.29,99.45,7266.76,548.38,4750.76,2767.06,7507.22,254.24,93.36,199.48,1605.50,2724.86,274.94,316.43,192.10,8916.02,10388.93,10592.66,312.35,282.48,356.67
2012-08-12,SCHISM,slr_base,6,24196.46,20922.20,1672.47,11909.53,-1177.18,15136.57,1.00,0.00,2.16,7.01,78.60,498.90,1676.08,345.34,259.85,192.10,593.82,316.43,600.71,14106.54,6253.70,2979.87,197.53,94.45,1571.45,603.43,161.25,157.33,574.78,586.08,99.23,7266.58,555.51,4602.42,2831.32,7442.40,282.48,94.23,226.14,1573.23,2977.97,275.59,316.43,192.10,8872.53,10730.89,10748.50,310.85,285.71,356.88
2012-08-13,SCHISM,slr_base,6,23524.49,20480.68,1490.13,11924.52,-1085.02,14175.12,1.00,0.00,2.56,7.04,80.00,773.00,1858.02,345.13,258.34,189.28,614.70,316.43,600.71,13960.92,6124.66,2867.13,221.59,108.58,1530.42,594.23,161.46,158.42,573.95,585.66,98.80,7248.87,556.77,4441.92,2787.09,7352.77,291.09,103.15,240.42,1533.19,2866.75,275.59,316.43,189.28,8761.81,10748.16,10876.99,299.90,288.72,354.53
2012-08-14,SCHISM,slr_base,6,22917.18,19817.44,1365.44,12262.32,-629.04,12649.34,1.00,0.00,2.96,7.10,80.80,808.80,1437.84,331.86,269.34,173.64,619.91,316.43,603.63,14729.48,6604.91,3387.84,297.97,108.58,1651.75,606.35,168.86,162.99,562.64,581.69,108.58,7198.03,567.04,4410.58,2799.68,7420.49,302.48,108.58,247.12,1654.91,3386.71,275.16,316.43,173.64,8986.08,10975.82,10982.82,303.12,290.23,353.46
2012-08-15,SCHISM,slr_base,6,21991.55,19189.65,1387.00,12721.86,-536.29,11192.99,1.00,0.00,3.26,7.06,80.60,697.70,1233.99,341.49,262.87,171.25,617.83,316.43,621.16,14875.15,6740.28,3628.95,383.54,108.58,1749.51,594.23,173.86,170.81,550.06,582.94,108.58,7149.28,569.97,4390.66,2952.52,7501.93,320.29,107.50,269.77,1751.09,3628.39,275.16,316.43,171.25,9047.93,11203.38,11087.35,307.20,290.66,353.89
2012-08-16,SCHISM,slr_base,6,21734.14,18886.63,1351.66,12643.72,-555.49,10997.56,0.99,0.00,3.46,6.92,79.80,630.50,1185.99,347.48,277.53,171.25,618.87,316.43,622.83,14251.17,6453.57,3481.80,410.98,110.98,1695.75,570.18,172.34,172.34,539.99,588.38,108.58,7133.86,568.50,4357.44,3215.78,7513.93,319.65,108.58,271.71,1699.10,3480.30,276.45,316.43,171.25,8933.93,11155.01,11118.03,302.91,300.33,347.91
2012-08-17,SCHISM,slr_base,6,21258.78,18652.07,1225.98,12375.35,-419.84,10529.25,0.00,0.00,3.49,6.77,80.00,579.30,999.14,334.43,259.85,171.25,633.04,316.43,623.25,13440.35,6209.22,3308.20,351.33,110.11,1647.40,546.91,185.16,172.99,529.28,595.28,108.58,7148.04,563.06,4308.87,3234.28,7434.98,298.82,108.58,244.09,1649.97,3307.26,275.81,316.43,171.25,8737.95,10834.63,10903.46,305.05,299.25,345.55
2012-08-18,SCHISM,slr_base,6,20980.65,18378.67,1138.94,12120.30,-414.06,10413.35,0.00,0.00,3.35,6.73,80.20,581.20,995.26,322.86,247.55,171.25,624.08,316.43,634.92,13438.01,6122.68,3209.54,275.37,108.58,1684.51,554.88,208.16,176.46,514.77,600.71,108.58,7148.40,553.21,4360.58,3044.37,7408.11,276.24,102.93,219.64,1686.87,3208.60,276.67,316.43,171.25,8707.80,10489.21,10684.89,321.79,297.11,347.05
2012-08-19,SCHISM,slr_base,6,20785.24,18201.70,1061.05,11843.63,-364.87,10367.53,0.00,0.00,3.13,6.70,80.60,494.10,858.97,315.36,245.82,171.25,593.40,316.43,646.58,13793.29,6277.73,3274.27,273.87,108.58,1739.28,572.27,227.22,189.72,498.35,600.71,108.58,7113.82,551.74,4422.38,2886.16,7400.69,271.07,101.19,205.99,1741.05,3273.33,276.45,316.43,171.25,8697.69,10330.95,10527.42,334.00,296.68,349.83
2012-08-20,SCHISM,slr_base,6,20425.17,17911.48,1046.19,11588.57,-539.10,10421.89,0.00,0.00,2.89,6.75,81.00,553.50,1092.60,311.28,244.74,171.25,592.56,316.43,627.42,14013.42,6515.42,3449.88,260.28,108.58,1824.57,611.78,242.15,203.17,479.79,594.65,108.58,7060.23,550.48,4413.71,2879.50,7363.38,279.47,99.23,197.96,1825.95,3448.38,276.67,316.43,171.25,8745.09,10306.92,10487.33,344.91,303.98,354.96
2012-08-21,SCHISM,slr_base,6,20086.35,17603.48,1052.28,11488.22,-489.31,10139.71,0.00,0.00,2.69,6.82,81.40,524.50,1013.81,311.49,244.52,171.25,586.08,316.43,610.52,14458.63,6741.88,3572.39,287.21,108.58,1929.56,645.12,257.26,213.79,462.47,591.94,108.58,7017.79,552.79,4483.56,3112.75,7396.27,287.21,100.10,193.62,1931.91,3571.08,277.10,316.43,171.25,8953.75,10384.30,10696.52,353.04,316.43,362.01
2012-08-22,SCHISM,slr_base,6,19800.48,17319.54,996.22,11995.10,-373.89,9175.49,0.00,0.00,2.56,6.89,82.00,507.10,880.99,331.64,249.49,171.25,560.12,316.43,601.96,14805.73,6985.11,3729.91,333.57,108.58,2044.51,690.63,269.99,228.74,440.68,585.66,108.58,6992.04,558.45,4531.61,3288.98,7484.97,311.28,100.10,205.34,2048.99,3728.98,278.82,316.43,171.25,9115.81,10594.03,10936.91,364.78,316.43,367.13
2012-08-23,SCHISM,slr_base,6,19523.62,17052.74,928.09,12484.85,-365.64,8332.49,0.00,0.00,2.47,6.99,82.20,579.70,945.34,294.31,247.33,171.25,549.64,316.43,601.34,15563.27,7575.18,4165.32,399.93,109.45,2298.11,780.37,293.24,245.39,413.53,579.81,108.58,7007.67,573.11,4469.56,3655.33,7600.58,348.55,103.15,244.52,2300.62,4164.76,283.13,316.43,171.25,9272.42,11081.39,11084.28,380.35,318.36,378.64
2012-08-24,SCHISM,slr_base,6,18834.96,16532.73,880.57,12126.14,-375.38,7964.78,0.00,0.00,2.62,7.05,83.00,792.50,1167.88,297.11,255.97,171.25,568.08,329.50,577.09,15723.45,7901.85,4299.45,460.78,108.58,2488.95,869.99,308.06,262.01,386.95,577.71,108.58,7087.03,586.92,4390.47,4118.99,7684.14,387.59,100.54,313.21,2491.64,4298.34,297.32,329.50,171.25,9403.69,11538.21,11337.83,399.51,333.79,390.57
2012-08-25,SCHISM,slr_base,6,17663.10,15350.41,848.18,11232.07,-70.81,7350.02,0.00,0.00,2.89,7.07,82.40,730.90,801.71,296.46,266.32,172.99,581.90,337.00,569.97,16459.25,8457.56,4847.86,549.22,112.94,2631.90,940.96,335.71,280.33,357.74,565.15,108.58,7188.11,609.06,4445.24,4285.59,7832.91,454.65,106.84,351.97,2636.49,4846.39,301.83,337.00,172.99,9664.71,12155.47,11688.91,426.27,347.26,405.88
2012-08-26,SCHISM,slr_base,6,16484.30,13998.00,867.22,10361.44,77.64,6912.44,0.00,0.00,3.23,6.95,81.80,281.90,204.26,319.65,287.21,192.10,597.37,346.62,572.27,15961.76,8046.40,4526.64,499.61,110.76,2522.19,914.20,338.07,291.73,347.05,558.87,108.58,7259.15,618.45,4414.27,4568.04,7750.37,491.18,115.11,397.80,2526.22,4526.09,316.43,346.62,192.10,9584.06,12155.64,11850.27,446.18,361.58,411.83
2012-08-27,SCHISM,slr_base,6,15785.97,13166.02,907.31,9916.44,-161.40,6938.23,0.00,0.00,3.58,6.86,82.20,341.70,503.10,327.36,290.87,192.10,613.65,357.52,585.66,14774.57,7354.18,4055.37,478.74,109.89,2351.80,880.85,330.57,296.03,345.98,556.77,108.58,7320.22,620.12,4431.60,4582.02,7580.82,482.54,108.58,397.38,2356.82,4053.14,313.00,357.52,192.10,9251.10,11397.86,11991.97,452.96,370.97,416.29
2012-08-28,SCHISM,slr_base,6,15363.10,12790.98,962.15,9925.83,-94.47,6493.89,0.01,0.00,3.88,6.84,82.60,254.10,348.57,331.00,287.86,196.01,605.51,365.42,611.15,15225.55,7664.05,4360.39,586.71,109.89,2452.40,919.92,356.45,307.63,337.21,550.69,108.58,7340.56,636.79,4558.29,4146.79,7578.53,498.56,106.63,404.18,2457.21,4357.81,326.08,365.42,196.01,9390.89,11186.35,12118.96,470.29,383.76,433.47
2012-08-29,SCHISM,slr_base,6,14812.27,12256.03,998.23,10051.91,-43.76,5802.35,1.00,0.00,3.97,6.86,83.80,483.30,527.06,344.70,298.18,212.93,594.44,378.00,629.09,15498.79,7961.06,4645.42,711.56,112.06,2561.74,941.36,351.11,321.36,328.43,542.72,108.58,7311.01,647.62,4691.14,3994.08,7617.86,521.71,105.10,437.50,2567.49,4642.66,338.50,378.00,212.93,9437.96,11133.03,12280.78,486.33,394.19,452.32
2012-08-30,SCHISM,slr_base,6,14247.97,11712.97,1029.38,10193.55,-2.97,5086.77,1.00,0.00,3.76,6.95,85.00,714.10,717.07,335.28,294.74,212.93,611.98,385.89,623.87,16721.00,8960.70,5458.72,1032.35,120.77,2858.37,981.32,337.00,331.22,314.28,532.64,108.58,7274.20,667.17,4911.71,4147.16,7788.92,550.06,105.32,478.95,2864.85,5456.36,350.04,385.89,212.93,9915.96,11527.17,12707.48,501.51,413.11,473.88
2012-08-31,SCHISM,slr_base,6,13634.79,11299.59,1076.44,10719.73,418.23,3573.27,1.00,0.00,3.51,6.90,84.80,368.60,-49.63,357.52,323.72,218.34,614.49,398.44,619.91,17881.30,9901.83,6094.47,1412.88,146.45,3140.94,1012.04,343.20,332.93,304.41,524.86,113.15,7260.21,681.29,5068.97,4486.32,8087.63,578.55,108.58,584.41,3149.64,6092.67,361.58,398.44,218.34,10324.43,12366.84,13088.85,527.81,430.29,488.02
2012-09-01,SCHISM,slr_base,6,13217.49,10852.18,1087.93,10913.29,323.53,3068.61,1.00,0.00,3.13,6.78,85.20,256.70,-66.83,371.18,320.72,233.71,606.35,414.38,633.67,16813.28,9384.14,6019.13,1328.19,125.77,3086.05,977.25,310.42,323.72,303.98,517.93,129.47,7318.27,683.37,4992.13,5255.86,8010.94,574.99,108.58,585.25,3094.95,6017.16,376.51,414.38,233.71,10274.48,12350.48,13441.19,537.05,439.20,493.71
2012-09-02,SCHISM,slr_base,6,13738.22,11292.45,1112.35,10879.25,-9.34,3980.65,1.00,0.00,2.74,6.83,86.00,282.40,291.74,373.53,323.50,233.71,594.23,427.11,633.88,17071.34,9669.37,6251.19,1336.39,122.29,3259.37,1015.90,313.21,318.36,298.82,509.93,123.38,7394.68,698.92,5009.66,5782.37,8003.39,570.60,108.58,559.29,3268.24,6247.78,383.54,427.11,233.71,10492.98,12071.63,13610.75,547.33,451.05,513.93
2012-09-03,SCHISM,slr_base,6,15001.55,12520.27,1196.61,10898.44,-158.24,5457.96,1.00,0.00,2.31,6.93,86.60,423.50,581.74,380.35,330.79,248.41,595.70,439.20,619.29,17801.01,10205.10,6697.68,1514.54,126.21,3590.38,1107.53,323.50,316.86,290.66,499.40,108.58,7385.31,719.64,5131.51,5942.10,8133.41,599.46,108.58,605.93,3601.05,6696.43,397.17,439.20,248.41,10873.92,12187.40,13892.06,558.66,462.68,532.43
2012-09-04,SCHISM,slr_base,6,16871.66,14235.02,1293.49,11495.35,-127.48,6797.28,1.00,0.00,1.93,6.89,86.60,510.50,637.98,386.52,350.04,254.46,597.58,445.55,607.81,18554.06,10928.89,7276.32,1625.87,128.17,3985.16,1229.71,332.29,324.79,280.97,487.81,108.58,7417.13,748.38,5178.69,6423.33,8221.38,654.07,99.45,642.83,3995.94,7274.73,412.04,445.55,254.46,11095.36,12788.38,14131.35,574.57,478.32,554.25
2012-09-05,SCHISM,slr_base,6,19290.88,16606.19,1346.81,12351.04,-95.11,8381.76,1.00,0.00,1.61,6.92,86.40,546.70,641.81,396.31,364.57,254.46,595.70,459.51,598.62,18753.85,11252.41,7453.18,1455.90,124.03,4162.73,1306.77,322.86,325.22,276.24,478.74,108.58,7546.77,774.80,5192.17,7128.71,8252.21,678.38,100.97,605.72,4171.80,7452.12,424.78,459.51,254.46,11261.43,13439.85,14173.46,587.13,491.39,573.32
2012-09-06,SCHISM,slr_base,6,22343.24,19612.25,1334.87,12445.82,-241.63,11473.93,1.00,0.00,1.44,6.98,85.20,545.30,786.93,395.89,375.44,263.74,608.44,478.95,595.07,18985.22,11411.12,7526.82,1224.89,118.59,4368.51,1411.08,331.22,325.22,267.62,465.85,108.58,7735.58,809.41,5300.22,7536.35,8452.15,667.58,97.06,551.11,4376.08,7526.47,439.41,478.95,263.74,11588.80,14031.91,14281.45,605.93,499.40,597.37
2012-09-07,SCHISM,slr_base,6,25551.69,22807.59,1274.24,12470.02,-383.84,14739.75,1.00,0.00,1.36,6.93,84.20,593.20,977.04,404.61,387.80,275.16,599.46,495.82,605.93,18390.98,10979.06,7044.43,783.46,110.54,4206.24,1424.44,317.07,319.65,263.52,457.82,108.58,7923.46,833.46,5339.11,7720.08,8500.54,626.17,95.32,524.44,4211.79,7043.01,448.51,495.82,275.16,11623.09,14362.92,14214.74,614.70,510.56,613.65
2012-09-08,SCHISM,slr_base,6,27759.06,24987.74,1253.50,12524.03,-415.14,16903.67,1.00,0.00,1.38,6.83,83.00,508.00,923.14,405.67,401.21,275.16,604.68,503.61,610.94,17686.51,10279.98,6241.69,550.06,108.58,3795.99,1329.79,288.94,314.50,258.77,443.22,108.58,8073.95,851.53,5452.19,7603.75,8595.68,555.51,94.67,414.81,3800.28,6240.79,460.36,503.61,275.16,11578.96,14442.35,14127.18,614.07,523.39,629.50
2012-09-09,SCHISM,slr_base,6,29394.50,26586.61,1293.47,12494.78,-469.05,18662.24,1.00,0.00,1.56,6.78,81.80,303.30,772.35,417.35,407.80,275.16,620.12,520.24,615.32,16659.12,9150.17,5194.35,351.97,108.58,3242.58,1184.03,252.51,292.59,255.54,436.23,108.58,8135.33,853.99,5648.68,7137.05,8630.74,488.23,108.58,330.57,3246.54,5193.62,465.01,520.24,275.16,11353.82,13990.26,14036.75,596.12,530.12,627.21
2012-09-10,SCHISM,slr_base,6,30325.23,27561.06,1372.78,11625.66,-643.92,20716.27,1.00,0.00,1.81,6.85,81.40,340.90,984.82,422.66,411.62,275.16,632.84,533.48,635.34,15860.42,8102.19,4211.05,261.15,108.58,2823.70,1099.44,225.71,276.45,252.73,422.45,104.67,8172.50,852.97,5883.73,6035.50,8586.08,452.53,108.58,293.88,2825.23,4208.83,473.46,533.48,275.16,11033.14,13350.47,13737.87,581.27,525.28,619.70
2012-09-11,SCHISM,slr_base,6,30098.07,27350.74,1430.41,10307.92,-656.19,21876.75,1.00,0.00,2.10,6.93,80.60,343.10,999.29,428.81,414.38,275.16,621.37,540.41,647.62,15630.86,7639.02,3938.68,231.12,108.58,2588.97,1079.81,221.16,262.01,247.33,414.81,108.58,8194.93,871.63,6094.83,4637.15,8690.55,482.11,117.29,314.07,2590.89,3936.44,464.16,540.41,275.16,11054.62,13100.93,13407.39,571.23,513.30,615.95
2012-09-12,SCHISM,slr_base,6,29101.34,26340.60,1416.63,9851.38,-593.97,21260.56,1.00,0.00,2.43,6.88,78.80,288.00,881.97,440.68,412.47,275.16,617.41,540.41,643.25,14901.81,6959.88,3484.24,225.92,108.58,2328.44,1002.08,213.79,258.13,247.12,410.77,108.58,8236.97,874.70,6268.94,3841.67,8624.46,495.61,137.96,342.56,2330.18,3483.31,453.80,540.41,275.16,10673.26,12906.54,12979.26,539.57,518.98,616.16
2012-09-13,SCHISM,slr_base,6,27573.33,24840.37,1360.66,9806.56,-691.49,19818.93,1.00,0.00,2.73,6.81,79.80,439.90,1131.39,443.22,410.98,274.51,645.75,560.12,624.29,13806.97,6209.76,2991.83,212.28,125.56,2033.60,896.41,200.35,239.34,249.49,410.98,108.58,8259.21,862.61,6256.75,3428.27,8491.98,465.22,142.32,326.93,2036.33,2989.93,461.63,560.12,274.51,10227.26,12147.69,12418.96,497.08,528.02,605.72
2012-09-14,SCHISM,slr_base,6,25828.91,23225.26,1238.00,9745.46,-560.87,17882.33,1.00,0.00,3.04,6.79,78.80,391.10,951.97,422.66,389.93,257.70,650.95,560.54,628.04,13807.64,6256.39,3197.83,234.79,129.47,1898.46,831.61,210.11,233.71,245.82,406.31,124.03,8192.30,863.43,6100.76,2948.72,8561.30,429.87,145.15,298.82,1900.22,3196.13,460.99,560.54,257.70,9977.08,11732.15,11775.21,489.50,523.81,605.93
2012-09-15,SCHISM,slr_base,6,24112.95,21559.76,1141.28,9692.62,-635.25,16196.84,1.00,0.00,3.30,6.78,78.60,478.40,1113.65,414.81,381.41,254.46,656.98,560.54,647.20,13470.47,6074.88,3155.69,238.04,134.48,1781.57,772.12,209.46,222.24,244.74,400.14,133.83,8137.09,853.79,5844.97,2928.95,8503.86,404.82,140.79,290.66,1784.71,3154.93,460.99,560.54,254.46,9618.95,11245.09,11393.61,478.95,518.56,590.26
2012-09-16,SCHISM,slr_base,6,22484.90,19956.01,1149.16,8967.04,-627.81,15294.83,1.00,0.00,3.47,6.76,80.20,710.10,1337.91,406.10,374.81,254.46,648.87,560.54,649.91,13310.45,5959.21,3064.46,261.58,150.37,1727.86,717.15,210.54,217.26,243.23,391.63,146.45,8109.56,845.17,5554.40,2777.55,8308.93,387.80,133.39,291.09,1729.24,3063.32,459.94,560.54,254.46,9290.96,10696.86,10916.26,464.59,512.46,577.92
2012-09-17,SCHISM,slr_base,6,20930.01,18554.86,1164.36,7946.90,-519.77,14667.24,1.00,0.00,3.59,6.76,80.60,597.70,1117.47,409.50,378.00,239.12,648.87,560.54,659.48,14096.71,6383.60,3426.39,371.61,148.84,1786.48,679.42,217.26,215.53,241.71,388.44,150.37,8037.80,838.60,5402.30,2744.34,8193.53,376.94,132.09,284.42,1788.05,3425.83,452.75,560.54,239.12,9180.36,10507.54,10645.20,460.78,508.25,567.67
2012-09-18,SCHISM,slr_base,6,19434.71,17246.68,1165.30,7507.84,-582.44,13674.61,1.00,0.00,3.60,6.69,79.00,493.10,1075.54,426.48,381.41,233.71,626.79,543.77,660.72,13889.22,6281.67,3394.05,402.27,151.46,1685.89,620.12,210.11,214.23,243.01,388.01,148.84,7943.85,819.49,5280.59,2995.81,8095.35,354.53,137.09,269.13,1688.06,3393.30,446.61,543.77,233.71,9103.32,10484.93,10610.46,434.11,500.03,541.46
2012-09-19,SCHISM,slr_base,6,18223.56,16122.00,1160.31,7129.04,-761.29,13016.12,1.00,0.00,3.50,6.66,79.00,393.90,1155.19,433.90,383.76,233.71,637.21,540.41,660.72,13412.24,6013.20,3127.13,416.50,152.54,1610.64,572.06,203.17,214.44,247.76,392.06,138.40,7871.61,797.47,5113.28,3220.50,7947.71,339.14,133.61,271.93,1612.42,3126.56,440.47,540.41,233.71,8926.10,10221.08,10412.08,408.01,491.60,516.24
2012-09-20,SCHISM,slr_base,6,16926.92,14860.18,1155.19,6716.07,-921.58,12287.63,1.00,0.00,3.36,6.66,79.80,264.20,1185.78,427.54,398.02,233.71,636.17,540.41,643.25,13511.11,5968.39,3089.08,454.86,154.50,1579.18,544.40,200.78,214.23,252.51,407.80,129.47,7798.43,776.45,5019.15,3028.25,7824.65,328.65,141.88,280.11,1581.95,3089.08,433.47,540.41,233.71,8839.12,10053.32,10294.05,386.31,475.57,496.87
2012-09-21,SCHISM,slr_base,6,15796.71,13737.52,1144.90,6706.10,-1045.31,11280.83,1.00,0.00,3.07,6.70,80.80,200.20,1245.51,410.56,390.57,233.71,672.78,540.41,640.75,13548.40,5992.33,3053.85,490.76,154.72,1575.41,534.32,198.62,214.01,258.99,444.49,129.47,7705.99,752.52,4915.55,3008.34,7710.04,314.28,147.76,284.63,1580.56,3054.22,421.81,540.41,233.71,8761.29,9886.67,10335.07,370.33,467.33,482.96
2012-09-22,SCHISM,slr_base,6,15495.99,13450.95,1163.92,6881.40,-1213.34,10991.85,1.00,0.00,2.84,6.89,82.20,323.40,1536.74,396.10,379.92,233.71,669.25,529.07,644.91,14091.55,6458.75,3238.81,573.32,154.50,1687.07,544.82,199.48,213.58,262.01,465.22,129.47,7608.51,726.68,4921.04,2975.12,7662.29,308.06,143.40,298.18,1692.39,3237.67,417.35,529.07,233.71,8808.31,9873.92,10545.23,361.79,448.30,467.12
2012-09-23,SCHISM,slr_base,6,15443.03,13378.21,1203.66,7015.33,-1272.64,10904.00,1.00,0.00,2.73,7.19,82.20,323.20,1595.84,382.48,378.43,223.97,685.44,520.24,658.44,15546.12,7420.31,3913.56,750.45,160.81,1983.09,582.32,207.94,210.54,261.36,470.08,129.47,7496.98,707.21,4997.97,3036.22,7748.26,324.36,150.37,331.64,1986.60,3911.88,403.54,520.24,223.97,9198.40,10367.66,11054.79,358.16,428.81,452.11
2012-09-24,SCHISM,slr_base,6,15096.13,13033.52,1256.90,6974.89,-1230.04,10608.18,1.00,0.00,2.58,7.16,82.20,323.50,1553.54,390.99,351.33,212.93,707.63,518.77,674.85,15605.64,7590.88,4364.82,717.36,153.63,1986.99,576.88,209.68,213.14,261.36,470.29,138.62,7450.35,696.02,4732.97,3616.59,7664.93,368.83,150.37,358.59,1993.04,4362.98,392.48,518.77,212.93,9349.33,11010.45,11566.57,350.68,417.99,435.17
